date,actual,predicted,model,residual,abs_pct_error
2018-07-01,74.7952386765253,75.72385625559588,RandomForest,-0.9286175790705755,1.2415463811629293
2018-10-01,80.62956635848336,78.25652221070644,RandomForest,2.3730441477769233,2.9431438800330914
2019-01-01,60.12190500895182,58.85532501402925,RandomForest,1.266579994922573,2.1066863978012442
2019-04-01,71.62857237316314,69.66906160975346,RandomForest,1.959510763409682,2.735655198041956
2019-07-01,64.25636395541105,63.66737021991793,RandomForest,0.5889937354931192,0.9166309751075167
2019-10-01,59.632173289423406,60.85579492245959,RandomForest,-1.2236216330361813,2.051948747695915
2020-01-01,63.5999999273391,64.34514936663926,RandomForest,-0.7451494393001639,1.1716186165903655
2020-04-01,26.63142867315383,35.10818366008606,RandomForest,-8.476754986932232,31.82989200829972
2020-07-01,43.24136369878595,45.26004176914295,RandomForest,-2.018678070356998,4.668395947035488
2020-10-01,41.524091026999734,44.38100507657961,RandomForest,-2.8569140495798777,6.880136274921128
2021-01-01,55.35157916420385,51.489260302493946,RandomForest,3.862318861709902,6.977793443348918
2021-04-01,65.32857150123233,66.47296542147525,RandomForest,-1.1443939202429192,1.7517510240084337
2021-07-01,74.15714336576916,75.28435963787662,RandomForest,-1.1272162721074608,1.5200373436010515
2021-10-01,83.74619038899739,75.70762422956216,RandomForest,8.038566159435234,9.598724577316826
2022-01-01,85.52699966430664,79.63254433601126,RandomForest,5.894455328295379,6.891923429362784
2022-04-01,105.91699981689453,112.03676912138977,RandomForest,-6.119769304495236,5.777891476415373
2022-07-01,104.70499954223632,111.98742929221675,RandomForest,-7.282429749980423,6.955188178041878
2022-10-01,93.59380958193825,87.61240532823246,RandomForest,5.98140425370579,6.39081182871317
2023-01-01,83.87900009155274,85.88599793371215,RandomForest,-2.0069978421594072,2.3927298131460764
2023-04-01,83.36894788240132,81.448465354368,RandomForest,1.9204825280333182,2.303594535872415
2023-07-01,80.35549964904786,76.99414156001413,RandomForest,3.361358089033729,4.183108939294061
2023-10-01,88.70409115878019,89.11746264984616,RandomForest,-0.4133714910659734,0.4660117539855508
2024-01-01,79.19714319138299,78.2917021845496,RandomForest,0.9054410068333851,1.1432748333426013
2024-04-01,88.99999930641867,87.5154118506393,RandomForest,1.4845874557793763,1.6680758060099312
2024-07-01,83.71772731434216,82.89106490324352,RandomForest,0.8266624110986385,0.9874401009414625
2024-10-01,75.37695710555367,75.43395146611068,RandomForest,-0.056994360557013124,0.07561244542838393
2025-01-01,78.26333436511811,76.57694788442238,RandomForest,1.686386480695731,2.1547593063545114
2025-04-01,66.45666703723725,66.91606163236696,RandomForest,-0.4593945951297087,0.6912693874224823
2025-07-01,69.55304353133492,70.29850847087162,RandomForest,-0.7454649395367028,1.071793413613679
2025-10-01,63.95391298376995,63.54170891585241,RandomForest,0.4122040679175427,0.6445329905335905
